user_id,country,transaction_velocity_score,verification_match_rate,country_risk_score,is_pep,risk_score,risk_tier,outcome,timestamp,funnel_stage_reached,tto_minutes
U01139,UAE,34.19,71.16,58.44,False,42.28,Low,legitimate,2025-05-12,document_uploaded,
U01140,UK,32.87,76.98,4.8,False,18.69,Low,flagged_risky,2025-04-13,activated,3.9
U01141,Brazil,19.79,80.3,59.96,False,35.83,Low,legitimate,2025-05-17,activated,3.7
U01142,Brazil,33.85,81.82,42.09,False,32.45,Low,legitimate,2025-03-03,activated,3.6
U01143,Brazil,31.2,62.4,66.12,False,47.09,Low,flagged_risky,2025-06-21,activated,3.9
U01144,USA,29.9,77.41,23.32,False,25.08,Low,legitimate,2025-06-11,activated,3.5
U01145,UK,29.57,76.92,5.86,False,18.14,Low,legitimate,2025-06-14,details_entered,
U01146,UAE,14.01,62.28,37.3,False,30.44,Low,legitimate,2025-05-09,activated,5.0
U01147,Brazil,69.99,40.06,55.03,False,60.99,Medium,legitimate,2025-02-03,signup_started,
U01148,USA,23.04,23.88,27.47,False,40.74,Low,flagged_risky,2025-01-27,activated,6.3
U01149,Nigeria,88.01,37.57,69.36,False,72.88,Medium,flagged_risky,2025-06-22,activated,20.0
U01150,Germany,16.68,82.51,12.4,False,15.21,Low,legitimate,2025-06-06,activated,3.5
U01151,Nigeria,100.0,55.03,76.83,False,74.22,Medium,flagged_risky,2025-06-08,signup_started,
U01152,Switzerland,27.44,25.61,9.19,False,34.22,Low,legitimate,2025-04-26,activated,4.1
U01153,Germany,100.0,80.6,0.36,False,35.96,Low,flagged_risky,2025-06-04,activated,4.7
U01154,India,39.29,92.75,30.68,False,26.24,Low,legitimate,2025-03-30,activated,3.7
U01155,Switzerland,12.38,82.85,10.12,False,12.91,Low,legitimate,2025-01-30,details_entered,
U01156,Switzerland,12.97,67.14,18.94,False,21.32,Low,legitimate,2025-02-16,activated,3.1
U01157,Switzerland,21.57,58.8,22.54,False,27.85,Low,legitimate,2025-06-03,activated,4.0
U01158,USA,26.29,74.92,25.02,False,25.42,Low,flagged_risky,2025-04-27,document_uploaded,
U01159,Brazil,34.88,96.36,50.59,False,31.79,Low,legitimate,2025-06-29,selfie_uploaded,
U01160,Switzerland,45.29,91.26,14.74,False,22.1,Low,legitimate,2025-06-11,activated,4.3
U01161,India,31.69,97.79,32.0,False,22.97,Low,legitimate,2025-05-17,activated,4.3
U01162,Brazil,43.65,79.62,46.62,False,37.86,Low,flagged_risky,2025-01-07,activated,3.5
U01163,Germany,48.61,0.11,4.58,False,46.38,Low,legitimate,2025-02-03,activated,3.3
U01164,Germany,30.67,70.79,0.76,False,18.27,Low,legitimate,2025-03-09,activated,3.1
U01165,Nigeria,55.41,85.32,73.0,False,50.23,Medium,legitimate,2025-01-07,activated,18.8
U01166,Brazil,63.73,84.75,49.67,False,43.56,Low,legitimate,2025-06-18,activated,5.4
U01167,India,49.45,54.42,44.19,False,46.18,Low,legitimate,2025-02-11,activated,5.4
U01168,Brazil,100.0,91.62,52.92,False,53.68,Medium,flagged_risky,2025-03-10,activated,11.9
U01169,Switzerland,41.02,63.16,10.18,False,27.43,Low,legitimate,2025-05-02,activated,3.8
U01170,UK,73.95,75.77,20.01,False,37.46,Low,legitimate,2025-01-07,activated,1.4
U01171,UAE,35.46,88.19,41.62,False,30.83,Low,legitimate,2025-04-25,activated,4.1
U01172,Singapore,21.87,79.18,13.72,False,18.29,Low,legitimate,2025-01-19,activated,4.7
U01173,UAE,36.21,74.82,35.46,False,32.6,Low,legitimate,2025-06-12,activated,5.9
U01174,USA,12.57,53.33,21.33,False,26.3,Low,legitimate,2025-05-05,activated,1.9
U01175,UAE,11.27,88.0,48.02,False,26.19,Low,flagged_risky,2025-03-02,activated,2.7
U01176,USA,63.93,71.24,11.97,True,32.6,High,flagged_risky,2025-05-07,activated,57.4
U01177,UK,88.91,70.09,15.47,False,41.83,Low,legitimate,2025-02-26,document_uploaded,
U01178,Germany,28.08,74.11,6.39,False,18.75,Low,legitimate,2025-01-21,activated,4.2
U01179,Germany,64.33,62.38,7.26,False,33.49,Low,flagged_risky,2025-01-02,activated,4.7
U01180,UAE,6.23,75.11,31.88,False,22.09,Low,legitimate,2025-02-09,activated,2.5
U01181,Switzerland,49.55,93.88,19.39,False,24.46,Low,legitimate,2025-05-08,activated,4.2
U01182,Switzerland,35.56,80.22,17.59,False,23.64,Low,flagged_risky,2025-04-12,activated,2.5
U01183,Germany,98.17,75.97,16.84,False,43.4,Low,legitimate,2025-02-19,signup_started,
U01184,Germany,32.1,82.31,29.75,False,26.84,Low,legitimate,2025-05-04,activated,4.2
U01185,Brazil,15.67,76.41,46.3,False,30.3,Low,legitimate,2025-03-11,activated,3.2
U01186,UK,9.9,95.17,42.29,False,21.33,Low,legitimate,2025-01-29,selfie_uploaded,
U01187,Iran,36.19,84.16,93.95,False,53.19,Medium,legitimate,2025-05-03,document_uploaded,
U01188,Germany,40.96,35.34,14.3,False,37.41,Low,legitimate,2025-03-24,details_entered,
U01189,India,30.7,96.87,34.42,False,23.92,Low,legitimate,2025-04-30,activated,3.1
U01190,USA,65.27,28.67,21.35,False,49.52,Low,flagged_risky,2025-04-12,activated,3.5
U01191,UK,82.88,49.55,22.52,False,49.01,Low,legitimate,2025-01-19,activated,3.1
U01192,Nigeria,27.85,26.29,68.97,False,58.06,Medium,legitimate,2025-01-09,activated,26.4
U01193,Cayman Islands,7.43,0.0,97.99,False,71.43,Medium,legitimate,2025-01-19,activated,7.7
U01194,Nigeria,43.82,80.12,72.15,False,47.97,Low,legitimate,2025-02-10,activated,5.5
U01195,Germany,74.9,58.24,14.43,False,40.77,Low,legitimate,2025-02-10,activated,3.5
U01196,Singapore,27.95,46.37,1.82,False,25.2,Low,legitimate,2025-06-15,activated,3.9
U01197,India,51.34,88.41,41.77,False,35.59,Low,legitimate,2025-05-21,activated,3.6
U01198,Singapore,14.73,80.32,8.79,False,13.84,Low,legitimate,2025-06-08,activated,4.3
U01199,UAE,43.1,74.14,36.53,False,35.3,Low,flagged_risky,2025-03-27,selfie_uploaded,
U01200,India,51.97,42.78,31.01,False,45.16,Low,legitimate,2025-02-28,activated,5.3
U01201,India,43.93,78.21,62.05,False,44.53,Low,legitimate,2025-03-14,activated,5.3
U01202,Brazil,100.0,81.06,45.63,False,53.93,Medium,flagged_risky,2025-06-06,activated,12.7
U01203,UAE,88.23,75.78,28.89,False,45.29,Low,legitimate,2025-03-05,activated,4.8
U01204,Switzerland,57.61,89.11,1.72,False,21.24,Low,legitimate,2025-04-24,activated,3.6
U01205,Switzerland,70.43,58.84,7.54,False,36.49,Low,legitimate,2025-01-27,activated,4.1
U01206,India,42.89,49.57,42.92,False,45.16,Low,legitimate,2025-06-26,document_uploaded,
U01207,USA,34.46,32.76,22.99,False,39.71,Low,legitimate,2025-04-26,signup_started,
U01208,Singapore,25.78,83.61,16.09,False,19.09,Low,legitimate,2025-06-23,activated,5.1
U01209,USA,14.46,73.67,12.2,False,17.12,Low,legitimate,2025-02-23,verification_complete,
U01210,UAE,90.83,93.19,45.06,True,47.32,High,flagged_risky,2025-04-22,activated,51.8
U01211,Brazil,100.0,91.61,40.12,False,48.56,Low,legitimate,2025-02-19,activated,4.4
U01212,India,36.8,78.32,32.42,False,30.51,Low,legitimate,2025-03-26,selfie_uploaded,
U01213,UK,37.25,85.76,6.74,False,18.14,Low,legitimate,2025-02-28,activated,2.6
U01214,Singapore,53.42,63.79,0.0,False,26.89,Low,legitimate,2025-01-26,activated,3.3
U01215,India,32.2,28.26,47.58,False,50.21,Medium,flagged_risky,2025-03-21,activated,12.4
U01216,UK,16.05,43.11,21.2,False,30.36,Low,legitimate,2025-04-06,activated,3.7
U01217,India,12.24,96.75,46.79,False,23.36,Low,legitimate,2025-01-29,activated,5.6
U01218,UAE,100.0,98.21,42.35,False,47.48,Low,flagged_risky,2025-03-13,activated,4.7
U01219,Switzerland,8.51,80.56,14.99,False,14.38,Low,legitimate,2025-01-17,activated,2.3
U01220,Switzerland,45.07,80.33,0.0,True,19.42,High,flagged_risky,2025-04-27,verification_complete,
U01221,Germany,9.6,60.24,19.77,True,22.71,High,flagged_risky,2025-02-26,document_uploaded,
U01222,Nigeria,33.35,81.07,71.59,False,44.32,Low,legitimate,2025-01-17,activated,4.9
U01223,India,27.75,82.61,43.64,False,31.0,Low,legitimate,2025-04-03,activated,3.2
U01224,Germany,11.08,71.05,15.42,False,18.18,Low,legitimate,2025-05-31,activated,2.5
U01225,Nigeria,54.66,88.66,61.12,False,44.24,Low,legitimate,2025-06-28,activated,3.9
U01226,USA,15.13,96.85,4.52,False,7.29,Low,legitimate,2025-06-24,activated,4.7
U01227,USA,9.79,66.72,11.59,False,17.56,Low,legitimate,2025-02-01,activated,4.3
U01228,Russia,58.67,75.59,83.08,False,58.16,Medium,legitimate,2025-02-07,document_uploaded,
U01229,Switzerland,27.84,95.0,14.21,False,15.54,Low,flagged_risky,2025-06-10,document_uploaded,
U01230,Germany,20.04,40.65,0.0,False,23.82,Low,legitimate,2025-04-24,activated,3.9
U01231,India,61.05,32.49,29.17,False,50.24,Medium,flagged_risky,2025-04-08,activated,19.0
U01232,Germany,14.49,87.45,5.49,False,10.31,Low,legitimate,2025-05-25,activated,3.2
U01233,UAE,7.64,83.99,38.78,False,22.61,Low,legitimate,2025-01-12,activated,5.3
U01234,Germany,79.39,79.56,0.0,False,29.95,Low,legitimate,2025-04-10,activated,4.7
U01235,Switzerland,100.0,81.81,0.0,False,35.46,Low,legitimate,2025-04-14,activated,4.4
U01236,Germany,32.72,60.72,4.6,False,23.44,Low,legitimate,2025-06-18,activated,2.6
U01237,USA,1.42,79.32,18.78,False,14.14,Low,legitimate,2025-03-26,activated,5.3
U01238,Germany,32.41,85.97,1.37,False,14.48,Low,legitimate,2025-04-03,activated,4.9
U01239,Germany,63.35,73.12,10.96,False,31.45,Low,flagged_risky,2025-05-25,activated,5.2
U01240,Nigeria,74.34,75.36,79.53,False,61.5,Medium,legitimate,2025-02-18,activated,18.2
U01241,UK,15.9,86.01,3.28,False,10.28,Low,legitimate,2025-01-13,activated,3.9
U01242,UK,28.86,98.12,60.78,False,33.53,Low,legitimate,2025-03-26,activated,3.8
U01243,Switzerland,42.69,95.21,17.22,False,21.14,Low,legitimate,2025-04-20,activated,6.7
U01244,UK,60.97,46.41,11.24,False,38.86,Low,flagged_risky,2025-03-29,selfie_uploaded,
U01245,Singapore,56.79,68.22,4.84,False,28.51,Low,legitimate,2025-05-08,activated,2.6
U01246,India,50.9,77.85,48.47,False,41.3,Low,legitimate,2025-02-15,activated,3.6
U01247,Germany,74.22,50.06,9.24,False,40.94,Low,legitimate,2025-01-03,activated,3.4
U01248,Nigeria,34.42,68.38,79.94,False,51.79,Medium,legitimate,2025-05-22,activated,24.8
U01249,Russia,91.35,82.12,100.0,True,72.77,High,flagged_risky,2025-06-03,activated,32.6
U01250,Switzerland,23.63,85.38,4.91,False,13.44,Low,legitimate,2025-04-22,activated,3.3
U01251,Switzerland,57.38,64.31,12.32,False,32.85,Low,flagged_risky,2025-02-26,activated,4.2
U01252,Switzerland,26.29,65.11,10.88,False,22.71,Low,legitimate,2025-03-08,activated,5.5
U01253,India,33.07,80.69,47.19,False,34.59,Low,legitimate,2025-03-28,activated,4.9
U01254,Germany,36.87,70.06,7.06,True,22.87,High,legitimate,2025-03-17,activated,81.7
U01255,Nigeria,25.19,63.26,70.37,False,46.73,Low,legitimate,2025-02-10,activated,4.4
U01256,UAE,100.0,85.21,41.45,False,51.01,Medium,flagged_risky,2025-03-08,document_uploaded,
U01257,Brazil,27.25,78.76,54.34,False,36.28,Low,flagged_risky,2025-02-23,activated,5.0
U01258,India,35.55,76.63,28.77,False,29.19,Low,flagged_risky,2025-03-22,activated,2.4
U01259,Iran,53.01,87.9,100.0,False,59.53,Medium,flagged_risky,2025-03-09,activated,8.8
U01260,Switzerland,100.0,61.54,12.2,False,46.42,Low,legitimate,2025-04-06,activated,5.2
U01261,USA,54.3,70.76,6.15,False,27.52,Low,legitimate,2025-05-26,activated,4.3
U01262,UK,37.79,71.46,25.87,False,30.25,Low,legitimate,2025-03-01,activated,5.2
U01263,Russia,6.41,93.18,98.11,False,43.21,Low,legitimate,2025-01-11,activated,3.0
U01264,India,32.44,61.84,47.02,False,39.99,Low,legitimate,2025-05-28,activated,5.5
U01265,Brazil,21.91,87.69,60.84,False,34.61,Low,flagged_risky,2025-02-03,activated,4.8
U01266,Germany,28.58,70.53,12.77,False,22.52,Low,legitimate,2025-06-17,activated,4.0
U01267,Cayman Islands,25.88,95.13,67.05,False,36.04,Low,legitimate,2025-04-06,activated,4.2
U01268,USA,95.89,58.14,1.4,False,41.88,Low,legitimate,2025-04-05,activated,4.4
U01269,USA,31.95,77.33,20.3,False,24.5,Low,legitimate,2025-03-15,activated,3.0
U01270,Cayman Islands,18.03,61.02,76.67,False,47.77,Low,legitimate,2025-05-09,activated,3.5
U01271,UK,65.08,93.29,6.77,False,24.25,Low,legitimate,2025-04-28,activated,4.4
U01272,UK,13.23,42.91,14.44,False,26.87,Low,legitimate,2025-06-17,activated,3.5
U01273,India,36.59,94.99,43.54,True,29.9,High,flagged_risky,2025-01-03,selfie_uploaded,
U01274,Germany,32.61,75.57,0.0,False,17.11,Low,legitimate,2025-02-04,activated,4.4
U01275,UK,45.96,80.96,10.96,False,23.89,Low,legitimate,2025-02-19,activated,5.0
U01276,Germany,74.72,71.12,25.59,False,41.32,Low,flagged_risky,2025-02-04,activated,5.3
U01277,Switzerland,100.0,38.2,0.0,False,48.54,Low,legitimate,2025-06-20,activated,4.6
U01278,Nigeria,37.77,72.95,77.83,False,50.58,Medium,flagged_risky,2025-01-14,activated,22.4
U01279,India,21.64,80.15,33.64,False,25.9,Low,flagged_risky,2025-01-22,activated,5.2
U01280,UK,20.06,41.33,19.91,False,31.58,Low,legitimate,2025-03-21,document_uploaded,
U01281,USA,19.98,85.64,27.88,False,21.45,Low,legitimate,2025-02-17,activated,1.5
U01282,USA,44.83,94.74,24.67,False,24.89,Low,legitimate,2025-03-01,activated,5.4
U01283,India,4.99,92.23,95.4,False,41.99,Low,legitimate,2025-04-19,signup_started,
U01284,Russia,12.55,47.37,67.64,True,46.61,High,flagged_risky,2025-04-11,activated,36.3
U01285,Russia,44.86,65.76,88.02,False,58.94,Medium,flagged_risky,2025-06-05,verification_complete,
U01286,UK,67.2,80.97,7.33,False,28.8,Low,flagged_risky,2025-03-23,activated,7.0
U01287,UK,67.46,80.6,17.34,False,32.99,Low,legitimate,2025-06-18,details_entered,
U01288,USA,39.02,77.75,20.32,False,26.51,Low,legitimate,2025-02-04,activated,2.8
U01289,India,61.66,43.76,42.37,False,52.32,Medium,legitimate,2025-02-05,document_uploaded,
U01290,USA,75.55,65.97,21.03,False,41.29,Low,flagged_risky,2025-03-12,activated,4.0
U01291,India,26.95,58.17,30.41,False,32.8,Low,legitimate,2025-01-22,activated,4.7
U01292,India,70.67,25.82,25.85,False,53.79,Medium,legitimate,2025-01-06,activated,19.5
U01293,UK,9.07,90.53,22.85,False,14.7,Low,legitimate,2025-03-08,activated,2.9
U01294,UK,12.24,65.82,16.67,False,20.59,Low,legitimate,2025-04-07,document_uploaded,
U01295,UK,28.16,95.87,25.34,False,19.82,Low,legitimate,2025-02-19,activated,3.3
U01296,Switzerland,8.0,92.4,7.6,False,7.72,Low,legitimate,2025-02-18,activated,5.3
U01297,Germany,53.23,67.98,0.0,False,25.58,Low,legitimate,2025-01-18,activated,4.1
U01298,UAE,24.03,85.49,50.7,False,31.84,Low,legitimate,2025-01-21,activated,3.1
U01299,UK,32.86,73.41,11.67,False,22.5,Low,legitimate,2025-06-08,verification_complete,
U01300,Germany,33.74,54.89,15.08,False,29.69,Low,legitimate,2025-01-12,activated,4.5
U01301,India,27.64,82.62,32.17,False,26.38,Low,legitimate,2025-05-07,activated,3.4
U01302,UAE,19.88,73.08,56.8,False,36.76,Low,legitimate,2025-05-09,document_uploaded,
U01303,Singapore,51.54,80.53,2.11,False,22.15,Low,legitimate,2025-02-06,activated,4.8
U01304,Brazil,23.64,59.23,44.96,False,37.31,Low,legitimate,2025-02-14,activated,5.4
U01305,Russia,33.42,37.28,78.97,False,60.43,Medium,legitimate,2025-03-08,activated,21.8
U01306,India,46.28,81.43,28.17,False,30.72,Low,flagged_risky,2025-04-29,activated,3.7
U01307,UAE,75.15,80.56,44.97,False,46.37,Low,flagged_risky,2025-01-07,selfie_uploaded,
U01308,Switzerland,71.37,74.39,22.51,False,38.1,Low,legitimate,2025-05-27,activated,4.2
U01309,Russia,25.27,90.77,73.59,False,39.79,Low,legitimate,2025-03-03,activated,4.4
U01310,UK,19.07,85.67,18.56,False,17.44,Low,legitimate,2025-03-31,activated,4.1
U01311,Russia,85.06,45.41,53.26,False,63.2,Medium,flagged_risky,2025-06-13,signup_started,
U01312,India,23.54,66.25,37.65,False,32.25,Low,legitimate,2025-01-24,document_uploaded,
U01313,Switzerland,50.16,55.25,5.18,False,30.55,Low,legitimate,2025-06-20,activated,2.9
U01314,Switzerland,7.59,44.13,0.63,False,19.29,Low,legitimate,2025-04-21,document_uploaded,
U01315,UAE,4.85,61.04,51.73,False,33.84,Low,legitimate,2025-03-18,activated,6.0
U01316,India,37.75,84.47,35.06,False,30.01,Low,legitimate,2025-01-13,activated,3.7
U01317,Switzerland,30.23,45.12,6.4,False,28.09,Low,flagged_risky,2025-01-13,activated,4.5
U01318,UAE,58.94,97.86,38.61,False,33.77,Low,legitimate,2025-05-28,activated,4.0
U01319,Nigeria,20.07,58.24,52.75,False,39.65,Low,legitimate,2025-03-14,activated,4.6
U01320,USA,43.93,75.1,7.81,False,23.78,Low,legitimate,2025-05-18,activated,4.1
U01321,USA,56.88,55.42,26.65,False,41.1,Low,legitimate,2025-05-30,activated,3.4
U01322,Switzerland,20.71,84.1,0.0,False,10.98,Low,flagged_risky,2025-03-14,activated,2.9
U01323,Brazil,28.14,67.27,41.1,False,34.7,Low,legitimate,2025-02-26,document_uploaded,
U01324,UK,14.41,60.47,11.4,False,20.74,Low,legitimate,2025-02-18,activated,4.5
U01325,Nigeria,60.34,63.32,85.69,False,63.38,Medium,flagged_risky,2025-04-25,document_uploaded,
U01326,UK,51.98,63.78,21.92,False,35.23,Low,flagged_risky,2025-05-08,activated,4.5
U01327,India,54.59,74.47,32.99,False,37.23,Low,legitimate,2025-03-04,activated,5.2
U01328,Singapore,30.14,92.51,21.74,False,19.99,Low,legitimate,2025-04-13,activated,2.9
U01329,Germany,51.39,74.49,5.34,False,25.2,Low,legitimate,2025-04-08,details_entered,
U01330,Brazil,32.12,81.24,57.08,False,38.1,Low,legitimate,2025-01-27,activated,4.6
U01331,USA,94.35,89.32,5.77,False,33.82,Low,legitimate,2025-04-05,document_uploaded,
U01332,India,35.65,89.11,47.66,False,33.02,Low,legitimate,2025-05-17,activated,7.2
U01333,Cayman Islands,68.73,65.55,78.34,True,62.29,High,legitimate,2025-06-23,activated,61.7
U01334,Cayman Islands,30.27,71.23,72.74,False,46.81,Low,flagged_risky,2025-03-02,activated,3.2
U01335,Nigeria,81.97,57.61,68.05,False,64.53,Medium,legitimate,2025-02-12,activated,11.5
U01336,Germany,19.03,92.24,14.5,False,13.84,Low,flagged_risky,2025-06-10,activated,2.9
U01337,India,47.76,43.68,33.55,False,44.64,Low,legitimate,2025-06-15,activated,3.1
U01338,Nigeria,22.1,95.26,74.99,False,38.05,Low,legitimate,2025-05-30,activated,1.0
U01339,UK,42.64,70.52,9.75,False,25.54,Low,legitimate,2025-03-02,activated,3.2
U01340,Switzerland,23.63,93.04,13.58,False,14.61,Low,legitimate,2025-02-19,activated,4.9
U01341,Brazil,35.55,75.05,51.98,False,38.94,Low,legitimate,2025-04-23,activated,4.1
U01342,USA,26.29,68.07,17.45,False,24.45,Low,legitimate,2025-02-15,details_entered,
U01343,India,55.56,79.52,34.03,False,36.42,Low,legitimate,2025-05-19,activated,2.1
U01344,Iran,49.11,85.12,100.0,False,59.2,Medium,legitimate,2025-03-13,activated,23.7
U01345,India,64.58,62.37,42.95,False,47.84,Low,legitimate,2025-02-28,activated,4.6
U01346,USA,21.02,95.53,36.56,False,22.27,Low,legitimate,2025-05-25,selfie_uploaded,
U01347,UK,17.74,86.65,23.45,False,18.71,Low,legitimate,2025-03-05,activated,1.4
U01348,USA,15.01,93.12,26.78,False,17.28,Low,legitimate,2025-01-24,activated,3.4
U01349,Switzerland,58.05,91.71,35.8,False,34.22,Low,legitimate,2025-05-24,activated,4.5
U01350,Brazil,16.93,93.75,52.64,False,28.01,Low,legitimate,2025-02-26,activated,4.0
U01351,Brazil,45.11,10.19,52.36,False,61.42,Medium,flagged_risky,2025-04-28,document_uploaded,
U01352,Singapore,24.63,45.28,16.34,False,30.34,Low,legitimate,2025-04-29,activated,4.8
U01353,UK,67.45,90.31,5.92,False,25.51,Low,flagged_risky,2025-01-15,activated,4.2
U01354,Nigeria,100.0,62.84,66.0,False,67.55,Medium,flagged_risky,2025-01-07,activated,21.5
U01355,Switzerland,1.32,11.56,3.44,False,28.31,Low,legitimate,2025-05-28,selfie_uploaded,
U01356,India,18.84,74.76,43.83,False,30.75,Low,legitimate,2025-01-11,activated,2.5
U01357,USA,24.33,66.33,16.43,False,23.97,Low,legitimate,2025-03-01,activated,4.6
U01358,UAE,30.91,62.12,43.24,False,37.93,Low,legitimate,2025-05-18,activated,4.8
U01359,Germany,29.54,54.42,21.79,False,31.25,Low,legitimate,2025-02-01,activated,4.6
U01360,UAE,12.09,80.27,49.77,False,29.45,Low,legitimate,2025-04-05,activated,4.2
U01361,UK,100.0,98.26,13.54,True,35.94,High,legitimate,2025-01-21,activated,49.7
U01362,India,30.33,41.15,31.97,False,39.54,Low,flagged_risky,2025-04-11,activated,4.3
U01363,Switzerland,48.96,82.78,18.22,False,27.14,Low,legitimate,2025-05-09,activated,4.5
U01364,USA,100.0,70.7,24.97,True,48.78,High,legitimate,2025-02-14,activated,62.2
U01365,India,9.76,83.97,23.54,False,17.16,Low,legitimate,2025-02-20,activated,7.1
U01366,Germany,27.43,28.66,9.18,False,33.3,Low,legitimate,2025-04-06,document_uploaded,
U01367,Germany,58.05,56.79,13.49,False,35.77,Low,flagged_risky,2025-05-23,activated,7.9
U01368,Germany,85.33,86.81,19.01,False,37.16,Low,legitimate,2025-04-09,activated,2.5
U01369,UK,27.86,91.55,23.19,False,20.17,Low,flagged_risky,2025-05-07,activated,4.5
U01370,Switzerland,11.5,75.52,10.56,False,15.02,Low,flagged_risky,2025-03-16,activated,2.6
U01371,Russia,22.78,57.12,83.27,False,53.0,Medium,legitimate,2025-01-24,details_entered,
U01372,USA,26.97,73.15,18.58,False,23.58,Low,flagged_risky,2025-06-23,activated,5.2
U01373,Brazil,26.22,46.79,41.94,False,40.6,Low,legitimate,2025-05-24,activated,4.0
U01374,Cayman Islands,17.75,96.16,79.65,False,38.34,Low,legitimate,2025-01-09,activated,5.2
U01375,Switzerland,10.41,69.39,8.17,False,15.57,Low,legitimate,2025-02-19,selfie_uploaded,
U01376,India,14.29,66.47,37.69,False,29.42,Low,legitimate,2025-03-16,document_uploaded,
U01377,Nigeria,67.25,84.03,53.03,False,46.18,Low,legitimate,2025-01-15,activated,4.8
U01378,India,57.41,72.54,34.42,False,39.23,Low,legitimate,2025-06-04,activated,4.0
U01379,USA,72.21,53.55,18.51,False,43.0,Low,legitimate,2025-02-01,selfie_uploaded,
U01380,USA,38.34,85.52,15.47,False,22.03,Low,legitimate,2025-02-07,activated,3.5
U01381,Switzerland,14.64,69.24,5.78,False,15.93,Low,legitimate,2025-02-27,activated,4.5
U01382,India,23.95,92.82,42.39,False,26.3,Low,legitimate,2025-06-18,activated,3.0
U01383,Iran,5.1,73.56,86.29,False,43.98,Low,legitimate,2025-02-10,activated,4.5
U01384,Cayman Islands,86.37,84.45,67.35,False,57.52,Medium,legitimate,2025-03-18,signup_started,
U01385,Switzerland,21.17,69.21,4.87,False,17.53,Low,legitimate,2025-05-03,activated,6.5
U01386,UAE,46.22,69.58,48.88,False,42.54,Low,legitimate,2025-01-29,verification_complete,
U01387,UK,68.96,85.18,30.19,False,37.21,Low,legitimate,2025-01-17,activated,4.2
U01388,Russia,100.0,10.67,85.04,False,90.82,High,flagged_risky,2025-01-17,activated,59.3
U01389,Switzerland,61.62,89.79,0.0,False,21.55,Low,legitimate,2025-02-03,activated,3.5
U01390,Russia,26.1,67.45,75.91,False,47.96,Low,legitimate,2025-02-28,activated,3.4
U01391,Brazil,50.48,75.04,50.31,False,42.76,Low,legitimate,2025-06-19,activated,5.0
U01392,Switzerland,99.4,73.21,9.6,False,41.7,Low,flagged_risky,2025-06-15,activated,3.6
U01393,Switzerland,21.01,75.68,12.85,False,18.74,Low,legitimate,2025-04-13,activated,4.4
U01394,Brazil,9.93,82.9,39.75,False,24.01,Low,legitimate,2025-06-19,activated,2.8
U01395,Germany,17.87,86.57,12.58,False,14.42,Low,legitimate,2025-01-06,activated,5.6
U01396,India,48.24,60.71,41.78,False,42.97,Low,legitimate,2025-04-12,activated,3.6
U01397,Russia,26.6,51.41,85.43,False,56.73,Medium,legitimate,2025-03-21,activated,23.9
U01398,India,33.22,86.45,30.75,False,26.33,Low,legitimate,2025-01-22,activated,3.2
U01399,UK,53.79,56.53,11.89,False,33.93,Low,flagged_risky,2025-04-10,signup_started,
U01400,USA,17.54,87.58,0.0,True,8.99,High,legitimate,2025-03-24,activated,76.9
U01401,Switzerland,32.05,64.23,2.41,True,21.31,High,legitimate,2025-05-18,verification_complete,
U01402,Cayman Islands,23.63,80.66,77.28,False,43.8,Low,legitimate,2025-03-17,activated,2.1
U01403,UK,96.88,76.39,5.82,False,38.48,Low,flagged_risky,2025-03-19,selfie_uploaded,
U01404,Germany,60.36,37.93,13.49,False,42.13,Low,legitimate,2025-02-11,document_uploaded,
U01405,Singapore,26.74,80.71,9.5,False,17.61,Low,legitimate,2025-03-27,activated,4.9
U01406,Cayman Islands,25.63,60.22,61.67,False,44.29,Low,legitimate,2025-01-14,activated,3.1
U01407,Switzerland,100.0,94.4,9.94,False,35.66,Low,legitimate,2025-04-12,activated,3.2
U01408,Nigeria,98.55,83.14,61.65,False,59.28,Medium,legitimate,2025-03-10,document_uploaded,
U01409,UAE,48.02,87.04,46.37,False,36.84,Low,legitimate,2025-02-19,activated,5.6
U01410,Brazil,34.34,79.96,36.46,False,30.9,Low,legitimate,2025-03-08,activated,3.9
U01411,Cayman Islands,12.29,91.58,82.27,False,39.12,Low,legitimate,2025-06-10,selfie_uploaded,
U01412,Nigeria,18.0,81.44,67.45,False,37.95,Low,flagged_risky,2025-05-07,activated,5.0
U01413,Russia,11.47,61.94,80.73,True,47.15,High,flagged_risky,2025-06-03,activated,90.5
U01414,Germany,70.76,94.61,13.12,False,28.09,Low,legitimate,2025-03-12,activated,2.6
U01415,Brazil,12.46,87.44,45.7,False,25.79,Low,legitimate,2025-03-12,activated,3.2
U01416,India,25.38,81.54,24.17,False,22.82,Low,flagged_risky,2025-01-03,activated,3.4
U01417,India,6.23,64.93,24.71,False,22.27,Low,legitimate,2025-05-03,activated,5.0
U01418,Nigeria,9.02,56.55,64.75,False,41.64,Low,legitimate,2025-01-04,activated,3.7
U01419,Cayman Islands,55.43,68.65,81.93,True,58.81,High,legitimate,2025-06-25,activated,60.2
U01420,UAE,43.13,60.67,36.53,False,39.35,Low,legitimate,2025-05-04,activated,4.1
U01421,USA,35.23,77.82,23.63,False,26.67,Low,legitimate,2025-03-25,activated,4.0
U01422,USA,25.74,80.1,15.49,False,19.89,Low,legitimate,2025-04-29,details_entered,
U01423,UK,7.93,93.64,69.59,False,32.12,Low,flagged_risky,2025-06-28,activated,5.2
